DATE,HOMETEAM,PTS,FGA,FG%,3PA,3P%,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,AWAYTEAM,PTS,FGA,FG%,3PA,3P%,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,CLASS
03/06/2018,LAC,116,99,0.465,27,0.259,26,0.654,57,25,5,2,13,18,NOP,121,103,0.447,30,0.433,18,0.889,51,39,11,12,8,20,-1
03/07/2018,SAC,101,93,0.419,28,0.321,17,0.824,39,20,4,5,9,16,NOP,114,83,0.566,26,0.423,9,1.0,40,26,6,7,16,22,-1
03/11/2018,NOP,99,93,0.441,21,0.286,13,0.846,38,28,7,14,13,25,UTA,116,96,0.417,32,0.375,25,0.96,55,24,4,3,15,20,-1
03/13/2018,NOP,119,104,0.5,22,0.409,8,0.75,50,33,10,7,12,16,CHA,115,93,0.484,26,0.269,22,0.818,45,22,8,9,13,13,1
03/17/2018,NOP,101,83,0.494,24,0.333,12,0.917,40,18,4,8,12,19,HOU,107,93,0.419,41,0.366,18,0.778,46,19,8,7,7,19,-1
03/20/2018,NOP,115,91,0.527,25,0.4,15,0.6,46,33,5,2,9,11,DAL,105,90,0.478,35,0.286,11,0.818,40,25,4,2,8,14,1
03/21/2018,NOP,96,79,0.43,23,0.348,24,0.833,50,15,4,11,18,19,IND,92,93,0.366,22,0.318,18,0.944,48,15,13,5,14,21,1
03/24/2018,HOU,114,93,0.484,47,0.383,8,0.75,48,22,10,8,19,17,NOP,91,96,0.396,21,0.286,12,0.75,46,19,10,6,16,14,1
03/27/2018,NOP,103,94,0.457,24,0.167,14,0.929,54,28,3,10,16,19,POR,107,105,0.419,32,0.313,10,0.9,47,20,11,7,10,17,-1
03/30/2018,CLE,107,90,0.478,24,0.417,15,0.733,45,22,6,2,10,14,NOP,102,89,0.483,26,0.423,6,0.833,41,25,4,2,11,19,1
04/01/2018,NOP,104,83,0.458,32,0.344,23,0.739,44,28,13,3,21,20,OKC,109,95,0.432,31,0.29,25,0.72,51,24,13,4,18,22,-1
04/04/2018,NOP,123,86,0.523,36,0.444,19,0.895,48,32,14,7,16,19,MEM,95,93,0.398,32,0.313,15,0.733,37,19,9,1,21,19,1
04/06/2018,PHX,103,94,0.394,33,0.273,26,0.769,48,20,8,4,14,18,NOP,122,99,0.455,38,0.421,20,0.8,55,29,9,7,15,22,-1
04/07/2018,GSW,120,90,0.544,33,0.455,11,0.636,42,31,3,0,17,21,NOP,126,87,0.563,27,0.407,22,0.773,34,39,15,6,8,16,-1
04/09/2018,LAC,100,98,0.459,17,0.118,19,0.421,61,29,6,6,16,18,NOP,113,95,0.463,30,0.367,20,0.7,50,34,13,10,7,18,-1
10/21/2017,UTA,96,77,0.494,29,0.31,14,0.786,41,22,11,4,18,21,OKC,87,78,0.41,33,0.333,19,0.632,38,15,14,4,17,16,1
10/25/2017,OKC,114,89,0.483,27,0.37,26,0.692,49,26,8,8,20,27,IND,96,83,0.337,29,0.345,35,0.857,41,13,13,2,19,23,1
10/28/2017,CHI,69,78,0.282,37,0.27,20,0.75,47,16,9,5,19,16,OKC,101,88,0.443,34,0.382,14,0.714,52,28,16,8,11,17,-1
10/31/2017,MIL,91,77,0.416,31,0.29,22,0.818,31,24,8,4,14,22,OKC,110,81,0.494,28,0.429,21,0.857,46,24,6,3,15,20,-1
11/05/2017,POR,103,74,0.5,20,0.35,28,0.786,44,20,6,7,21,20,OKC,99,89,0.449,33,0.333,15,0.533,32,17,11,2,11,27,1
11/07/2017,SAC,94,79,0.468,24,0.375,12,0.917,47,21,6,5,23,24,OKC,86,86,0.337,37,0.27,23,0.783,44,15,16,2,14,17,1
11/09/2017,DEN,102,82,0.463,27,0.333,22,0.773,45,27,7,7,18,15,OKC,94,90,0.422,30,0.367,14,0.5,44,16,15,7,16,23,1
11/10/2017,OKC,120,78,0.513,26,0.423,40,0.725,40,23,8,7,11,29,LAC,111,84,0.464,30,0.4,30,0.7,46,13,4,2,18,30,1
11/12/2017,OKC,112,72,0.5,32,0.469,33,0.758,37,21,10,4,15,23,DAL,99,87,0.425,37,0.297,18,0.778,41,18,9,4,20,20,1
11/15/2017,OKC,92,72,0.361,30,0.267,37,0.865,48,15,7,2,13,19,CHI,79,75,0.347,29,0.379,20,0.8,38,16,7,2,13,27,1
11/22/2017,OKC,108,90,0.456,25,0.32,26,0.692,50,16,15,5,16,21,GSW,91,80,0.413,31,0.323,18,0.833,39,22,11,8,22,20,1
11/25/2017,DAL,97,75,0.493,35,0.429,11,0.727,43,25,11,5,17,18,OKC,81,80,0.363,35,0.371,13,0.769,39,24,12,1,17,15,1
11/29/2017,ORL,121,76,0.592,30,0.433,26,0.692,37,28,9,7,13,22,OKC,108,96,0.396,32,0.375,30,0.667,48,17,8,5,13,20,1
12/05/2017,OKC,100,81,0.481,18,0.222,26,0.692,46,18,11,6,18,18,UTA,94,79,0.43,33,0.333,21,0.714,35,18,16,5,16,21,1
12/09/2017,MEM,101,88,0.443,33,0.394,17,0.588,47,23,5,5,13,30,OKC,102,92,0.391,34,0.353,31,0.581,47,18,7,5,10,21,-1
12/11/2017,OKC,103,85,0.412,26,0.346,25,0.96,39,16,4,2,14,19,CHA,116,81,0.531,25,0.52,24,0.708,41,22,7,4,12,20,-1
12/13/2017,IND,95,89,0.449,31,0.355,6,0.667,42,18,11,7,13,21,OKC,100,88,0.409,29,0.448,24,0.625,52,26,10,6,13,12,-1
12/15/2017,PHI,117,100,0.44,46,0.283,20,0.8,50,35,13,4,19,20,OKC,119,113,0.416,35,0.429,19,0.526,60,28,10,5,18,21,-1
12/18/2017,OKC,95,81,0.481,24,0.292,15,0.667,40,13,9,5,10,13,DEN,94,86,0.43,37,0.324,12,0.667,45,21,8,3,11,18,1
12/20/2017,OKC,107,77,0.519,23,0.348,22,0.864,42,23,15,5,13,26,UTA,79,73,0.356,31,0.226,27,0.741,39,13,6,3,18,15,1
12/22/2017,OKC,120,82,0.537,25,0.52,31,0.613,40,24,11,5,19,18,ATL,117,85,0.518,32,0.469,17,0.824,27,28,12,3,15,24,1
12/23/2017,UTA,89,72,0.458,26,0.231,20,0.85,37,16,3,2,12,13,OKC,103,88,0.443,29,0.414,16,0.813,45,18,9,5,7,16,-1
12/25/2017,OKC,112,79,0.544,18,0.444,23,0.783,40,21,9,10,14,20,HOU,107,81,0.432,37,0.324,31,0.806,38,23,11,4,13,20,1
12/29/2017,OKC,95,83,0.458,25,0.28,20,0.6,45,16,5,5,12,19,MIL,97,85,0.471,29,0.31,17,0.471,43,26,9,7,9,23,-1
12/31/2017,OKC,113,89,0.483,32,0.313,23,0.739,45,18,4,4,11,20,DAL,116,89,0.517,34,0.441,14,0.643,36,26,5,5,7,18,-1
01/04/2018,LAC,117,100,0.45,30,0.3,23,0.783,45,29,5,2,10,15,OKC,127,95,0.537,34,0.441,14,0.714,46,23,4,6,13,23,-1
01/07/2018,PHX,114,88,0.443,39,0.436,23,0.826,43,24,6,6,7,19,OKC,100,86,0.465,27,0.296,21,0.571,42,23,7,7,11,17,1
01/09/2018,OKC,106,84,0.44,31,0.419,26,0.731,38,20,6,4,14,17,POR,117,81,0.531,23,0.435,26,0.808,42,19,10,2,15,20,-1
01/13/2018,CHA,91,83,0.398,28,0.321,23,0.696,50,16,3,7,14,15,OKC,101,97,0.402,26,0.308,20,0.75,57,17,8,9,9,22,-1
01/15/2018,OKC,95,86,0.419,30,0.3,29,0.483,59,20,10,6,18,19,SAC,88,84,0.393,30,0.233,25,0.6,37,22,13,0,13,28,1
01/20/2018,CLE,124,89,0.517,37,0.27,27,0.815,28,32,7,4,15,18,OKC,148,100,0.58,30,0.467,28,0.643,52,37,9,2,13,23,-1
01/28/2018,OKC,122,92,0.489,33,0.303,30,0.733,41,21,7,3,10,25,PHI,112,76,0.5,29,0.379,31,0.806,40,19,7,5,14,26,1
02/01/2018,DEN,127,97,0.515,38,0.395,17,0.706,43,32,3,10,11,17,OKC,124,98,0.52,28,0.321,17,0.765,40,34,5,6,7,18,1
02/06/2018,GSW,105,76,0.487,28,0.286,31,0.742,45,27,7,8,25,24,OKC,125,93,0.473,31,0.387,33,0.758,40,17,14,3,12,28,-1
02/11/2018,OKC,110,77,0.442,37,0.432,40,0.65,38,21,6,3,9,23,MEM,92,82,0.39,28,0.214,24,0.917,47,21,4,5,17,32,1
02/13/2018,OKC,112,90,0.444,35,0.314,30,0.7,51,23,6,3,9,20,CLE,120,88,0.511,36,0.444,22,0.636,41,24,6,3,7,28,-1
02/14/2018,MEM,114,86,0.512,27,0.519,15,0.8,41,29,6,2,12,25,OKC,121,81,0.494,37,0.459,35,0.686,38,26,7,6,9,19,-1
02/22/2018,SAC,107,91,0.462,27,0.444,15,0.733,44,23,6,4,9,20,OKC,110,86,0.442,35,0.4,24,0.833,49,26,6,7,11,16,-1
02/24/2018,GSW,112,89,0.472,38,0.447,13,0.846,54,36,8,6,14,21,OKC,80,88,0.33,34,0.265,21,0.619,43,19,8,3,15,17,1
02/26/2018,OKC,112,88,0.477,25,0.44,20,0.85,50,24,6,6,20,13,ORL,105,84,0.464,29,0.414,21,0.714,35,23,15,6,16,19,1
02/28/2018,DAL,110,91,0.484,36,0.361,15,0.6,36,30,11,1,16,22,OKC,111,93,0.452,36,0.278,19,0.895,56,19,7,2,22,24,-1
03/02/2018,PHX,116,96,0.479,25,0.44,18,0.722,44,26,5,12,13,25,OKC,124,96,0.479,34,0.324,29,0.724,48,22,5,11,11,20,-1
03/03/2018,POR,108,88,0.443,33,0.333,23,0.826,47,20,6,8,15,21,OKC,100,91,0.44,27,0.222,21,0.667,40,18,6,6,12,21,1
03/06/2018,OKC,112,93,0.495,34,0.353,11,0.727,34,18,12,4,19,28,HOU,122,72,0.528,33,0.515,34,0.853,37,25,11,7,20,20,-1
03/08/2018,OKC,115,80,0.525,33,0.394,27,0.667,49,21,6,11,18,20,PHX,87,92,0.337,37,0.243,18,0.889,43,15,9,4,13,25,1
03/12/2018,OKC,106,84,0.452,36,0.444,18,0.778,43,21,5,6,10,15,SAC,101,93,0.409,33,0.364,16,0.813,49,21,8,6,11,22,1
03/13/2018,ATL,107,87,0.425,31,0.419,24,0.833,47,26,5,5,15,25,OKC,119,89,0.472,35,0.457,25,0.76,38,27,9,11,7,21,-1
03/16/2018,OKC,121,94,0.489,32,0.344,22,0.818,46,30,17,10,14,20,LAC,113,86,0.488,26,0.423,23,0.783,48,21,10,3,21,18,1
03/23/2018,OKC,105,84,0.429,26,0.308,33,0.758,51,17,7,1,11,23,MIA,99,87,0.391,30,0.433,20,0.9,41,22,4,1,10,25,1
03/25/2018,OKC,105,84,0.44,27,0.296,28,0.821,39,16,9,5,10,19,POR,108,90,0.467,34,0.265,19,0.789,49,20,8,7,13,19,-1
03/30/2018,OKC,125,108,0.417,44,0.455,27,0.556,50,25,13,2,8,22,DEN,126,94,0.521,30,0.333,21,0.857,58,27,4,5,15,24,-1
04/03/2018,OKC,107,93,0.376,38,0.237,37,0.757,58,13,8,3,16,20,GSW,111,83,0.494,29,0.276,24,0.875,40,27,9,5,13,25,-1
04/07/2018,HOU,102,76,0.474,37,0.378,23,0.696,41,23,7,5,17,24,OKC,108,91,0.396,33,0.303,33,0.788,42,21,11,5,12,20,-1
04/09/2018,MIA,93,87,0.46,22,0.227,14,0.571,43,21,6,4,15,24,OKC,115,81,0.432,35,0.4,38,0.816,43,21,9,4,9,15,-1
04/11/2018,OKC,137,85,0.553,43,0.465,32,0.719,45,32,8,3,14,23,MEM,123,91,0.484,31,0.419,24,0.917,41,22,9,2,13,22,1
10/20/2017,MIL,97,82,0.463,35,0.314,12,0.833,30,23,9,2,14,17,CLE,116,81,0.543,26,0.423,17,1.0,44,25,8,3,17,11,-1
10/21/2017,MIL,113,80,0.525,18,0.389,30,0.733,35,22,9,8,14,23,POR,110,81,0.42,28,0.393,35,0.886,42,18,10,6,16,22,1
10/23/2017,MIL,103,85,0.471,26,0.346,16,0.875,42,24,8,4,13,27,CHA,94,78,0.423,26,0.269,36,0.583,48,17,3,5,14,21,1
10/29/2017,ATL,106,77,0.468,29,0.448,26,0.808,31,27,9,2,16,21,MIL,117,81,0.543,26,0.5,21,0.762,43,30,9,3,14,27,-1
11/01/2017,CHA,126,84,0.536,25,0.56,29,0.759,41,21,5,3,11,18,MIL,121,91,0.495,36,0.528,15,0.8,40,29,3,3,14,25,1
11/07/2017,CLE,124,82,0.5,18,0.5,38,0.868,39,18,7,4,12,16,MIL,119,83,0.566,30,0.433,16,0.75,36,29,6,8,16,31,1
11/13/2017,MIL,110,82,0.488,22,0.545,25,0.72,36,23,6,5,9,19,MEM,103,76,0.487,26,0.423,21,0.857,37,21,5,1,14,25,1
11/18/2017,DAL,111,79,0.481,38,0.5,19,0.842,49,27,7,2,16,26,MIL,79,74,0.378,25,0.24,31,0.548,38,13,8,5,12,25,1
11/22/2017,PHX,107,93,0.398,22,0.318,33,0.788,60,15,7,9,29,26,MIL,113,97,0.433,29,0.276,31,0.677,42,19,16,6,14,30,-1
11/25/2017,UTA,121,81,0.568,32,0.563,19,0.579,30,31,8,2,10,19,MIL,108,77,0.532,21,0.381,23,0.783,40,19,5,6,16,21,1
11/28/2017,SAC,87,77,0.403,17,0.294,29,0.69,40,15,5,2,16,21,MIL,112,71,0.592,22,0.409,31,0.613,38,27,13,5,12,22,-1
11/30/2017,POR,91,83,0.422,23,0.261,17,0.882,50,17,5,3,19,14,MIL,103,87,0.483,20,0.3,15,0.867,35,19,11,5,9,20,-1
12/02/2017,MIL,109,69,0.493,19,0.316,42,0.833,36,20,9,6,15,18,SAC,104,77,0.481,24,0.458,21,0.905,33,20,7,1,15,28,1
12/08/2017,MIL,109,79,0.456,24,0.333,34,0.853,40,20,10,6,10,24,DAL,102,75,0.467,24,0.417,26,0.846,36,18,6,2,11,22,1
12/09/2017,MIL,117,81,0.543,17,0.412,26,0.846,41,22,8,6,11,29,UTA,100,76,0.434,23,0.348,37,0.703,35,20,7,3,16,23,1
12/15/2017,MIL,109,83,0.482,33,0.273,29,0.69,43,24,6,5,11,24,CHI,115,86,0.488,22,0.364,35,0.657,50,24,8,0,12,26,-1
12/16/2017,HOU,115,76,0.461,35,0.314,42,0.81,38,16,7,4,15,23,MIL,111,82,0.463,27,0.296,33,0.818,40,17,12,7,14,34,1
12/19/2017,MIL,119,82,0.524,29,0.379,27,0.815,40,27,12,3,14,18,CLE,116,80,0.5,41,0.39,24,0.833,37,26,9,3,14,20,1
12/22/2017,MIL,109,87,0.471,29,0.276,23,0.826,43,27,7,5,7,16,CHA,104,88,0.443,26,0.462,17,0.824,43,21,4,7,9,18,1
12/23/2017,CHA,111,74,0.486,21,0.429,40,0.75,43,22,2,7,16,20,MIL,106,87,0.483,26,0.308,17,0.824,35,25,4,2,9,32,1
12/26/2017,MIL,106,83,0.47,31,0.323,24,0.75,41,23,2,8,17,21,CHI,115,103,0.437,28,0.357,25,0.6,47,26,11,3,6,19,-1
01/03/2018,MIL,122,75,0.587,17,0.529,28,0.893,34,33,8,5,16,23,IND,101,84,0.488,15,0.2,19,0.842,30,24,7,2,14,20,1
01/08/2018,IND,109,79,0.557,22,0.318,20,0.7,40,30,9,5,16,23,MIL,96,74,0.459,27,0.259,27,0.778,34,18,11,4,17,24,1
01/10/2018,MIL,110,82,0.549,19,0.211,25,0.64,47,20,4,9,14,21,ORL,103,90,0.433,29,0.276,18,0.944,34,26,6,4,8,21,1
01/12/2018,MIL,94,85,0.424,28,0.393,12,0.917,33,21,9,6,12,20,GSW,108,79,0.557,15,0.333,18,0.833,43,28,7,3,11,13,-1
01/14/2018,MIA,97,76,0.461,29,0.379,20,0.8,49,23,8,8,13,18,MIL,79,79,0.316,28,0.143,27,0.926,40,9,8,1,15,23,1
01/17/2018,MIL,101,76,0.434,28,0.393,32,0.75,38,23,6,4,9,25,MIA,106,82,0.463,24,0.417,27,0.741,46,28,4,7,15,28,-1
01/20/2018,PHI,116,85,0.529,25,0.4,19,0.842,45,32,9,4,16,18,MIL,94,82,0.402,32,0.313,22,0.818,35,20,10,3,17,20,1
01/22/2018,MIL,109,71,0.535,17,0.294,37,0.757,32,20,14,5,17,22,PHX,105,79,0.494,26,0.346,20,0.9,34,31,12,2,21,26,1
01/28/2018,CHI,96,87,0.414,34,0.353,15,0.8,41,25,8,2,16,18,MIL,110,77,0.532,28,0.464,25,0.6,43,28,11,4,14,16,-1
01/29/2018,MIL,107,80,0.475,28,0.393,22,0.909,42,26,6,8,9,19,PHI,95,82,0.439,26,0.077,23,0.913,43,22,5,4,14,17,1
02/09/2018,MIA,91,88,0.364,26,0.385,18,0.944,51,16,7,7,16,21,MIL,85,76,0.421,20,0.3,17,0.882,37,18,9,9,17,20,1
02/10/2018,ORL,104,83,0.446,30,0.267,26,0.846,41,23,7,3,12,14,MIL,111,82,0.524,25,0.36,20,0.8,41,28,7,4,12,16,-1
02/13/2018,MIL,97,88,0.432,25,0.32,17,0.765,48,23,6,10,10,18,ATL,92,86,0.384,35,0.343,20,0.7,50,21,7,6,12,14,1
02/15/2018,MIL,123,92,0.533,26,0.346,22,0.727,40,27,9,5,16,20,DEN,134,85,0.553,40,0.6,20,0.8,34,37,9,6,18,23,-1
03/02/2018,MIL,96,81,0.383,25,0.36,32,0.781,43,15,9,13,15,24,IND,103,83,0.446,16,0.375,30,0.767,48,19,12,4,14,23,-1
03/04/2018,MIL,118,95,0.495,23,0.435,22,0.636,38,27,15,4,13,24,PHI,110,70,0.557,28,0.5,22,0.818,32,26,4,9,26,24,1
03/05/2018,IND,92,77,0.429,17,0.588,21,0.762,37,18,13,5,14,15,MIL,89,76,0.447,23,0.304,16,0.875,39,15,8,7,16,16,1
03/07/2018,MIL,99,83,0.458,28,0.321,19,0.737,38,21,9,3,13,22,HOU,110,82,0.476,40,0.35,27,0.667,47,22,9,5,16,21,-1
03/12/2018,MEM,103,89,0.472,27,0.333,19,0.526,31,27,6,5,9,23,MIL,121,81,0.58,25,0.48,22,0.682,47,33,6,5,18,22,-1
03/14/2018,ORL,126,87,0.506,34,0.529,23,0.87,42,31,10,4,17,16,MIL,117,98,0.5,24,0.417,12,0.75,37,28,12,5,11,20,1
03/17/2018,MIL,122,86,0.477,25,0.44,32,0.906,44,31,12,8,12,24,ATL,117,85,0.459,36,0.333,28,0.964,44,23,7,4,19,25,1
03/19/2018,CLE,124,87,0.494,38,0.395,27,0.852,42,24,4,6,13,17,MIL,117,88,0.511,31,0.258,20,0.95,32,26,11,7,15,23,1
03/21/2018,MIL,120,91,0.549,26,0.308,17,0.706,33,33,10,5,14,20,LAC,127,86,0.523,30,0.5,29,0.759,47,26,12,3,19,16,-1
03/23/2018,CHI,105,87,0.414,26,0.462,23,0.913,51,21,3,2,14,21,MIL,118,87,0.494,30,0.5,19,0.895,36,27,8,7,5,20,-1
03/27/2018,LAC,105,86,0.465,28,0.536,18,0.556,41,23,8,4,13,23,MIL,98,83,0.458,23,0.261,23,0.696,44,24,12,11,16,14,1
03/29/2018,GSW,107,75,0.547,20,0.5,15,1.0,31,26,10,7,18,19,MIL,116,87,0.552,20,0.55,10,0.9,36,30,16,3,15,17,-1
04/01/2018,DEN,128,90,0.444,36,0.306,46,0.804,57,27,2,8,17,23,MIL,125,100,0.45,33,0.364,27,0.852,45,27,9,3,9,37,1
04/09/2018,MIL,102,91,0.429,26,0.346,18,0.833,56,26,13,2,16,18,ORL,86,82,0.415,24,0.208,20,0.65,43,24,8,4,19,14,1
04/11/2018,PHI,130,105,0.495,36,0.417,15,0.733,57,35,15,7,12,17,MIL,95,90,0.411,25,0.28,16,0.875,43,22,6,5,20,17,1
10/25/2017,PHI,104,97,0.443,36,0.333,10,0.6,43,29,14,7,14,19,HOU,105,75,0.48,39,0.308,24,0.875,40,22,11,13,19,13,-1
10/28/2017,DAL,110,74,0.514,40,0.475,19,0.789,33,22,7,2,17,15,PHI,112,87,0.494,35,0.457,14,0.714,42,25,10,1,13,21,-1
10/30/2017,HOU,107,83,0.398,47,0.277,38,0.737,35,17,12,3,15,23,PHI,115,80,0.55,24,0.417,24,0.708,48,27,10,4,19,31,-1
11/01/2017,PHI,119,99,0.465,35,0.371,25,0.56,53,36,10,4,16,26,ATL,109,94,0.436,23,0.348,27,0.704,49,22,11,4,18,28,1
11/03/2017,PHI,121,92,0.5,36,0.5,14,0.786,50,34,7,9,18,20,IND,110,97,0.464,28,0.286,19,0.632,40,25,6,6,11,18,1
11/07/2017,UTA,97,99,0.303,39,0.231,35,0.8,45,15,14,6,12,23,PHI,104,81,0.42,27,0.444,30,0.8,56,23,5,6,22,34,-1
11/09/2017,SAC,109,93,0.43,27,0.444,28,0.607,45,29,6,5,9,19,PHI,108,87,0.425,37,0.405,27,0.704,56,23,6,5,17,28,1
11/11/2017,GSW,135,82,0.585,27,0.519,26,0.962,39,31,15,11,22,23,PHI,114,94,0.468,28,0.429,20,0.7,38,30,10,2,19,19,1
11/13/2017,LAC,105,82,0.439,32,0.375,32,0.656,34,16,8,4,15,26,PHI,109,77,0.494,32,0.219,35,0.743,51,27,9,2,20,26,-1
11/18/2017,PHI,116,97,0.485,29,0.345,16,0.75,40,28,8,5,11,22,GSW,124,91,0.549,23,0.304,20,0.85,48,25,5,6,12,18,-1
11/20/2017,PHI,107,85,0.518,15,0.267,22,0.682,55,20,11,7,19,18,UTA,86,85,0.353,28,0.321,19,0.895,34,18,16,4,14,19,1
11/22/2017,PHI,101,90,0.433,32,0.344,17,0.706,57,23,12,8,18,21,POR,81,89,0.337,26,0.269,24,0.583,48,14,8,6,17,17,1
11/25/2017,PHI,130,95,0.505,34,0.471,20,0.9,53,35,7,2,11,22,ORL,111,86,0.453,31,0.387,31,0.677,41,22,8,5,9,17,1
11/27/2017,PHI,91,96,0.375,28,0.107,20,0.8,53,15,6,2,12,18,CLE,113,86,0.477,37,0.405,20,0.8,46,25,7,3,11,21,-1
12/04/2017,PHI,101,91,0.429,30,0.233,16,1.0,47,23,9,6,14,22,PHX,115,91,0.484,22,0.455,22,0.773,46,25,10,9,11,14,-1
12/09/2017,CLE,105,75,0.48,29,0.483,25,0.76,33,26,12,2,17,16,PHI,98,78,0.474,33,0.333,13,1.0,39,31,10,2,19,21,1
12/18/2017,CHI,117,92,0.478,28,0.464,19,0.842,39,27,9,7,15,16,PHI,115,91,0.484,33,0.424,18,0.722,47,30,9,8,20,23,1
12/19/2017,PHI,95,81,0.42,35,0.286,24,0.708,53,21,7,6,19,19,SAC,101,91,0.451,27,0.259,23,0.522,39,21,11,6,12,20,-1
12/28/2017,POR,114,75,0.467,24,0.333,47,0.766,47,15,7,3,15,18,PHI,110,87,0.483,32,0.5,14,0.714,37,28,8,2,13,26,1
12/30/2017,DEN,102,87,0.402,32,0.219,34,0.735,48,18,10,9,13,12,PHI,107,93,0.484,24,0.333,10,0.9,41,34,6,3,13,25,-1
12/31/2017,PHX,110,88,0.42,27,0.37,34,0.765,35,18,9,4,16,29,PHI,123,77,0.558,24,0.417,34,0.794,44,24,11,7,21,32,-1
01/22/2018,MEM,105,78,0.423,26,0.385,35,0.829,32,14,14,2,12,26,PHI,101,71,0.451,31,0.452,31,0.742,48,21,2,4,23,28,1
01/24/2018,PHI,115,81,0.519,32,0.5,20,0.75,48,31,6,7,14,20,CHI,101,94,0.383,37,0.297,22,0.818,43,20,8,2,11,15,1
02/02/2018,PHI,103,85,0.494,24,0.333,15,0.733,39,28,9,4,10,23,MIA,97,87,0.391,37,0.324,26,0.654,49,20,3,5,11,16,1
02/03/2018,IND,100,79,0.443,27,0.333,25,0.84,42,25,15,8,13,19,PHI,92,87,0.379,32,0.313,24,0.667,49,21,8,2,18,21,1
02/10/2018,PHI,112,90,0.478,33,0.394,17,0.765,45,32,12,8,12,18,LAC,98,88,0.432,32,0.25,23,0.609,53,20,7,5,16,16,1
02/14/2018,PHI,104,92,0.424,35,0.257,25,0.68,60,25,6,2,17,23,MIA,102,77,0.455,27,0.407,29,0.724,29,23,9,5,10,21,1
02/22/2018,CHI,115,97,0.454,34,0.529,15,0.6,48,27,5,4,13,26,PHI,116,82,0.512,29,0.379,35,0.6,41,25,7,5,9,17,-1
02/24/2018,PHI,116,81,0.519,27,0.333,27,0.852,45,31,5,4,14,16,ORL,105,85,0.447,31,0.419,19,0.842,33,27,7,5,11,20,1
02/27/2018,MIA,102,82,0.439,27,0.333,28,0.75,37,19,12,9,15,19,PHI,101,84,0.417,31,0.387,23,0.826,44,25,10,3,23,24,1
03/01/2018,CLE,97,87,0.414,32,0.281,23,0.696,45,23,4,6,9,21,PHI,108,90,0.444,30,0.333,27,0.667,54,22,4,5,9,20,-1
03/02/2018,PHI,110,81,0.506,24,0.375,25,0.76,46,27,4,5,11,22,CHA,99,81,0.42,24,0.458,32,0.625,39,21,7,0,10,25,1
03/06/2018,CHA,114,80,0.5,29,0.379,31,0.742,33,26,7,5,10,12,PHI,128,87,0.575,33,0.485,15,0.8,44,35,6,4,14,20,-1
03/08/2018,MIA,108,89,0.472,26,0.538,18,0.556,49,26,10,8,14,20,PHI,99,86,0.395,37,0.405,21,0.762,46,28,9,4,18,20,1
03/13/2018,PHI,98,75,0.467,30,0.333,22,0.818,48,24,3,7,21,25,IND,101,95,0.4,24,0.208,25,0.8,45,20,13,2,9,23,-1
03/19/2018,PHI,108,93,0.452,44,0.409,8,0.75,60,30,5,6,15,22,CHA,94,84,0.381,22,0.273,30,0.8,39,16,8,4,9,12,1
03/21/2018,PHI,119,84,0.548,31,0.355,20,0.8,38,32,8,4,14,21,MEM,105,99,0.404,27,0.333,20,0.8,47,25,6,2,13,20,1
03/22/2018,ORL,98,91,0.407,33,0.303,22,0.636,40,26,10,3,10,19,PHI,118,89,0.472,37,0.405,24,0.792,56,30,7,5,16,15,-1
03/26/2018,PHI,123,91,0.505,29,0.448,25,0.72,53,35,6,6,17,28,DEN,104,84,0.429,32,0.344,34,0.618,37,27,10,7,15,21,1
03/30/2018,ATL,91,101,0.356,39,0.231,15,0.667,59,24,9,4,16,14,PHI,101,95,0.442,38,0.211,13,0.692,53,34,10,6,15,18,-1
04/01/2018,CHA,102,82,0.402,30,0.3,34,0.794,40,17,8,7,16,13,PHI,119,94,0.511,32,0.438,10,0.9,44,36,15,5,14,24,-1
04/06/2018,PHI,132,101,0.495,39,0.359,21,0.857,44,35,11,7,12,23,CLE,130,87,0.517,34,0.471,33,0.727,41,24,6,2,15,20,1
04/08/2018,PHI,109,91,0.505,27,0.296,14,0.643,52,32,9,4,10,19,DAL,97,94,0.426,40,0.275,13,0.462,43,24,6,6,11,9,1
04/10/2018,ATL,113,98,0.418,37,0.351,26,0.692,39,27,10,3,10,24,PHI,121,87,0.494,37,0.459,30,0.6,54,29,7,8,18,22,-1
10/18/2017,SAC,100,88,0.477,23,0.348,10,0.8,42,19,5,4,17,20,HOU,105,83,0.398,45,0.267,29,0.931,44,19,7,3,14,14,-1
10/20/2017,DAL,88,75,0.413,33,0.333,21,0.714,36,19,8,7,12,13,SAC,93,87,0.425,23,0.435,13,0.692,57,20,8,3,14,18,-1
10/21/2017,DEN,96,85,0.435,30,0.333,20,0.6,58,25,7,2,16,19,SAC,79,85,0.365,22,0.364,13,0.692,39,15,6,3,13,21,1
10/23/2017,PHX,117,77,0.545,30,0.333,27,0.852,45,20,6,5,20,25,SAC,115,99,0.434,22,0.409,29,0.69,37,19,13,2,9,25,1
10/31/2017,IND,101,85,0.424,29,0.414,22,0.773,53,25,8,7,14,17,SAC,83,88,0.42,14,0.143,14,0.5,45,15,8,5,14,18,1
11/15/2017,ATL,126,79,0.633,32,0.5,16,0.625,53,40,9,6,18,23,SAC,80,88,0.352,28,0.214,20,0.6,29,18,12,2,12,19,1
